,thread_id,execution_time,stall_cycles,nvm_accesses,latency_calculation_overhead_cycles,injected_delay_cycles,injected_delay_in_usec
0,3153259,735547500,95858230540,518152597,0,176056604218,70422641
1,3153388,739412883,97800153422,528649477,0,179625630725,71850252
2,3153482,737748911,97429268020,526644692,0,178944824223,71577929
