,thread_id,execution_time,stall_cycles,nvm_accesses,latency_calculation_overhead_cycles,injected_delay_cycles,injected_delay_in_usec
0,3152979,341692204,35337032491,191010986,0,64890059365,25956023
1,3153073,341787939,35307948057,190853773,0,64837311258,25934924
2,3153164,341748438,35666414291,192791428,0,65497663693,26199065
