,thread_id,execution_time,stall_cycles,nvm_accesses,latency_calculation_overhead_cycles,injected_delay_cycles,injected_delay_in_usec
0,3150461,513365502,137309786428,547050941,0,252278651064,74199603
1,3150701,513476658,137374524424,742564996,0,252398218476,100959287
2,3150825,513583935,138136775756,746685274,0,253797824419,101519129
