,thread_id,execution_time,stall_cycles,nvm_accesses,latency_calculation_overhead_cycles,injected_delay_cycles,injected_delay_in_usec
0,3152681,174485632,16212934717,88113775,0,29767086030,11911599
1,3152772,173840502,15800741632,85409414,0,29010927722,11604371
2,3152891,175367525,15798305085,85396243,0,29005284574,11602113
